url,clicks_current,clicks_previous,clicks_variation_%,impressions_current,impressions_previous,impressions_variation_%,ctr_current_%,ctr_previous_%,position_current,position_previous
https://www.legrand.fr/pro/catalogue/barrette-de-connexion-suprem-multibrins-anti-cisaillante-avec-capacite-assignee-4mm2-noir,3,1,200.0,13,2,550.0,23.08,50.0,15.2,6
https://www.legrand.fr/pro/catalogue/batterie-ni-mh-12v-11-ah-pour-maintenance-baes-adressable-et-sati-connecte,3,1,200.0,7,3,133.33,42.86,33.33,22.7,5.7
https://www.legrand.fr/pro/catalogue/bloc-de-jonction-de-passage-a-ressort-viking-3-avec-1-jonction-4-conducteurs-2-entrees-2-sorties-pas-5mm-gris,3,1,200.0,10,2,400.0,30.0,50.0,24.9,1
https://www.legrand.fr/pro/catalogue/bloc-de-jonction-de-passage-a-vis-viking-3-avec-1-jonction-1-entree-1-sortie-section-4mm2-pas-6mm-bleu,3,1,200.0,13,10,30.0,23.08,10.0,11,16
https://www.legrand.fr/pro/catalogue/bloc-nourrice-equipe-de-3-prises-2pt-1-disjoncteur-differentiel-phn-16a-30ma-a-cabler,3,1,200.0,9,4,125.0,33.33,25.0,2.8,3.8
https://www.legrand.fr/pro/catalogue/bloc-nourrice-equipe-de-4-prises-2pt-a-raccorder,3,1,200.0,6,1,500.0,50.0,100,1.5,4
https://www.legrand.fr/pro/catalogue/boite-encastrement-p17-pour-maconnerie-ip55-pour-1-prise-16a-ou-32a-ou-domestique-reference-057671,3,1,200.0,18,7,157.14,16.67,14.29,11.9,25.1
https://www.legrand.fr/pro/catalogue/boitier-industriel-atlantic-metal-carre-ip66-ik10-150x150x80mm-ral7035,3,1,200.0,8,3,166.67,37.5,33.33,12.5,5.3
https://www.legrand.fr/pro/catalogue/boitier-mural-sfera-new-3-modules-allwhite,3,1,200.0,3,1,200.0,100,100,1.7,2
https://www.legrand.fr/pro/catalogue/borne-de-raccordement-pour-produit-borne-a-vis-avec-peigne-tetrapolaire-section-4mm2-a-25mm2-ip2x,3,1,200.0,25,16,56.25,12.0,6.25,33.9,16.1
https://www.legrand.fr/pro/catalogue/by-pass-manuel-externe-pour-onduleur-daker-dk-plus-4500va-6000va-et-10000va,3,1,200.0,10,6,66.67,30.0,16.67,11.8,5
https://www.legrand.fr/pro/catalogue/cable-fibre-optique-lcs3-os2-monomode-9125um-24-fibres-interieurexterieur-euroclasse-cca-gaine-aqua-lsoh,3,1,200.0,149,139,7.19,2.01,0.72,26.6,27.8
https://www.legrand.fr/pro/catalogue/cadre-saillie-profondeur-40mm-mosaic-pour-3-modules-et-support-reference-080259,3,1,200.0,47,25,88.0,6.38,4.0,8.6,7.8
https://www.legrand.fr/pro/catalogue/cadre-saillie-profondeur-46mm-mosaic-pour-2x5-ou-2x2x2-modules-et-support-reference-080264,3,1,200.0,14,4,250.0,21.43,25.0,29.6,18.8
https://www.legrand.fr/pro/catalogue/centrale-hexact-plus-avec-lecteur-vigik-integre-pour-la-gestion-d1-porte,3,1,200.0,19,5,280.0,15.79,20.0,5.9,6.4
https://www.legrand.fr/pro/catalogue/coffret-a-manette-pour-coupure-durgence-avec-voyant-48v,3,1,200.0,27,14,92.86,11.11,7.14,20.7,18.5
https://www.legrand.fr/pro/catalogue/coffret-distribution-isolant-xl3160-tout-modulaire-avec-espace-dedie-pour-kit-de-branchement-4-rangees,3,1,200.0,10,6,66.67,30.0,16.67,26.4,4.2
https://www.legrand.fr/pro/catalogue/coffret-metal-vertical-atlantic-metal-ip66-ik10-1000x800x300mm-ral7035,3,1,200.0,7,9,-22.22,42.86,11.11,2.9,6.3
https://www.legrand.fr/pro/catalogue/coffret-pv-de-securite-pompier-pre-cable-pour-application-photovoltaique-classeii-600v-25a,3,1,200.0,10,5,100.0,30.0,20.0,3.5,4.6
https://www.legrand.fr/pro/catalogue/collier-colring-incolore-a-denture-interieure-largeur-35mm-et-longueur-a-plat-280mm,3,1,200.0,14,4,250.0,21.43,25.0,12.8,20.2
https://www.legrand.fr/pro/catalogue/commande-sans-fils-pour-volet-roulant-connecte-celiane-with-netatmo-titane-sans-plaque,3,1,200.0,55,9,511.11,5.45,11.11,30.9,29.2
https://www.legrand.fr/pro/catalogue/composant-de-reperage-bleu-clipb-pour-chemins-de-cables-fils-cablofil-et-zf31-finition-plastique,3,1,200.0,11,5,120.0,27.27,20.0,2.6,13.2
https://www.legrand.fr/pro/catalogue/conduit-icta-turbogliss-r-o32mm-pour-courant-fort-avec-tire-fils-ral5010,3,1,200.0,8,2,300.0,37.5,50.0,15.8,1
https://www.legrand.fr/pro/catalogue/conduit-irl-3321-o25mm-blanc-ral7010-antimicrobien,3,1,200.0,11,6,83.33,27.27,16.67,2.9,4
https://www.legrand.fr/pro/catalogue/conduit-irl-4552-zh-o16mm-gris-ral7035,3,1,200.0,36,5,620.0,8.33,20.0,11.5,18.2
https://www.legrand.fr/pro/catalogue/conduit-tiib-3422-o25mm-pour-remontees-aero-souterraines-avec-tire-fils-ivoire-ral1015,3,1,200.0,6,6,0.0,50.0,16.67,6.5,7.7
https://www.legrand.fr/pro/catalogue/controleur-modulaire-onoff-multi-applications-knx-8-sorties-16a-8-entrees-contact-binaire-6-modules,3,1,200.0,10,3,233.33,30.0,33.33,15.7,27.3
https://www.legrand.fr/pro/catalogue/cordon-de-repiquage-phase-pour-appareils-bornes-a-vis-section-10mm2-longueur-270mm,3,1,200.0,19,7,171.43,15.79,14.29,9.9,9.4
https://www.legrand.fr/pro/catalogue/couvercle-complementaire-largeur-60mm-longueur-2m-pvc-gris-ral7030-pour-goulottes-segma-et-segma-oblongues-largeur-60mm,3,1,200.0,9,2,350.0,33.33,50.0,2.9,2
https://www.legrand.fr/pro/catalogue/couvercle-dcl-batibox-pour-point-de-centre-montage-direct-o120mm,3,1,200.0,27,5,440.0,11.11,20.0,16.7,18.4
https://www.legrand.fr/pro/catalogue/couvercle-pour-boite-batibox-multimateriaux-grand-format-reference-080124,3,1,200.0,28,28,0.0,10.71,3.57,8.1,10.0
https://www.legrand.fr/pro/catalogue/dalle-electrique-living-now-pour-commandes-vocales-touches-tactiles-declairage-et-multifonction-myhome-up-blanc,3,1,200.0,8,4,100.0,37.5,25.0,33.4,14.8
https://www.legrand.fr/pro/catalogue/detecteur-de-mouvements-toutes-lampes-3-fils-celiane-2000w-avec-neutre,3,1,200.0,24,2,1100.0,12.5,50.0,27.0,7
https://www.legrand.fr/pro/catalogue/disjoncteur-differentiel-dx34500-arrivee-haute-et-depart-bas-a-vis-un-230v-25a-typef-30ma-courbe-c-2-modules,3,1,200.0,39,8,387.5,7.69,12.5,31.6,15.6
https://www.legrand.fr/pro/catalogue/disjoncteur-differentiel-monobloc-dx36000-10ka-arrivee-haute-et-depart-bas-a-vis-un-230v-32a-typeac-300ma,3,1,200.0,8,1,700.0,37.5,100,1,1
https://www.legrand.fr/pro/catalogue/disjoncteur-dx310000-16ka-arrivee-haute-et-depart-bas-a-vis-4p-400v-80a-courbe-d-6-modules,3,1,200.0,8,8,0.0,37.5,12.5,14.8,3.8
https://www.legrand.fr/pro/catalogue/disjoncteur-electronique-differentiel-dpx3250-pouvoir-de-coupure-25ka-400v-4p-100a,3,1,200.0,7,2,250.0,42.86,50.0,1.6,4
https://www.legrand.fr/pro/catalogue/disjoncteur-magnetothermique-dpx3160-pouvoir-de-coupure-25ka-400v-4p-125a,3,1,200.0,12,4,200.0,25.0,25.0,16.4,26.5
https://www.legrand.fr/pro/catalogue/disjoncteur-moteur-magnetothermique-mpx332s-reglage-thermique-1a-a-16a-pouvoir-de-coupure-100ka-en-415v,3,1,200.0,9,5,80.0,33.33,20.0,3.3,2.2
https://www.legrand.fr/pro/catalogue/disjoncteur-phaseneutre-dnx34500-6ka-arrivee-borne-automatique-sortie-borne-a-vis-1pn-230v-2a-courbe-c-1-module,3,1,200.0,62,17,264.71,4.84,5.88,27.0,24.2
https://www.legrand.fr/pro/catalogue/element-droit-de-mini-canalisation-ms63-63a-33-prises-3m,3,1,200.0,7,5,40.0,42.86,20.0,7.3,11.6
https://www.legrand.fr/pro/catalogue/embase-a-visser-incolore-colring-pour-colliers-largeur-46mm-maxi,3,1,200.0,15,8,87.5,20.0,12.5,5.9,3.6
https://www.legrand.fr/pro/catalogue/enjoliveur-celiane-pour-prise-rj45-finition-graphite,3,1,200.0,17,3,466.67,17.65,33.33,34.5,1
https://www.legrand.fr/pro/catalogue/enjoliveur-pour-commande-des-volets-roulants-celiane-noir,3,1,200.0,11,3,266.67,27.27,33.33,4,2.7
https://www.legrand.fr/pro/catalogue/enjoliveur-pour-double-interrupteur-ou-va-et-vient-temoin-celiane-blanc,3,1,200.0,8,2,300.0,37.5,50.0,2.5,1
https://www.legrand.fr/pro/catalogue/etiquette-autocollante-avec-inscription-coupure-durgence-blanche-sur-fond-rouge,3,1,200.0,22,7,214.29,13.64,14.29,17.4,10.3
https://www.legrand.fr/pro/catalogue/fiche-mobile-droite-hypra-ip6667-55-63a-380v-a-415v-3pt,3,1,200.0,3,3,0.0,100,33.33,1,1.3
https://www.legrand.fr/pro/catalogue/fiche-plastique-2pt-16a-a-anneau-avec-etiquette-avec-gencod-blanc,3,1,200.0,8,3,166.67,37.5,33.33,11.2,2.7
https://www.legrand.fr/pro/catalogue/goulotte-de-cablage-25x60mm-fond-couvercle-2m-bsi-zh-abs-bleu-sans-halogene,3,1,200.0,10,5,100.0,30.0,20.0,2.4,5.8
https://www.legrand.fr/pro/catalogue/goulotte-de-distribution-viadis-1-compartiment-150x80mm-et-longueur-2m-livree-avec-couvercle-et-film-de-protection-blanc-artic,3,1,200.0,26,3,766.67,11.54,33.33,6.4,15.3
https://www.legrand.fr/pro/catalogue/hublot-ovale-etanche-pour-environnements-severes-avec-diffuseur-verre-incolore-et-culot-e27,3,1,200.0,22,9,144.44,13.64,11.11,12.5,22.6
https://www.legrand.fr/pro/catalogue/incara-pop-up-a-encastrer-dans-mobilier-et-a-equiper-de-4-modules-avec-couvercle-finition-blanc,3,1,200.0,5,6,-16.67,60.0,16.67,1.4,7
https://www.legrand.fr/pro/catalogue/incara-vertebra-vertebre-de-bureau-incara-2-compartiments-120cm-gris-installation-verticale-ou-horizontale-par-vis-ou-double-face,3,1,200.0,13,2,550.0,23.08,50.0,5.4,3.5
https://www.legrand.fr/pro/catalogue/interrupteur-differentiel-dx3-id-arrivee-haut-a-vis-et-depart-haut-automatique-4p-400v-40a-typeac-30ma-5-modules,3,1,200.0,19,9,111.11,15.79,11.11,9.6,2.4
https://www.legrand.fr/pro/catalogue/interrupteur-sectionneur-dpx-is630-a-declenchement-avec-commande-frontale-4p-630a,3,1,200.0,8,4,100.0,37.5,25.0,2.5,4
https://www.legrand.fr/pro/catalogue/jeu-de-10-cavaliers-de-configuration-pour-systeme-bus-avec-marquage-jmp,3,1,200.0,12,5,140.0,25.0,20.0,7.2,8.6
https://www.legrand.fr/pro/catalogue/jeu-de-4-bornes-a-cage-grande-capacite-pour-dpx3250,3,1,200.0,22,6,266.67,13.64,16.67,6.9,2.3
https://www.legrand.fr/pro/catalogue/kit-boite-point-de-centre-eco-batibox,3,1,200.0,8,4,100.0,37.5,25.0,2.9,21.2
https://www.legrand.fr/pro/catalogue/kit-portier-audio-classe-100-blanc-mains-libres-et-platine-de-rue-linea-3000-grise,3,1,200.0,20,7,185.71,15.0,14.29,18.8,26
https://www.legrand.fr/pro/catalogue/lot-de-100-colliers-a-embase-reglables-pour-o16mm-a-o32mm-blanc-ral9010,3,1,200.0,23,4,475.0,13.04,25.0,9,6
https://www.legrand.fr/pro/catalogue/lot-de-6-connecteurs-rj45-haute-densite-categorie-6-utp-lcs3-pour-panneau-de-brassage-droit-et-en-angle,3,1,200.0,11,2,450.0,27.27,50.0,22.8,1
https://www.legrand.fr/pro/catalogue/module-electronique-sfera-lecteur-de-badge-rfid-pour-ouverture-de-porte,3,1,200.0,68,59,15.25,4.41,1.69,32.3,44.0
https://www.legrand.fr/pro/catalogue/montant-din-a-couper-profile-en-c-longueur-2m,3,1,200.0,4,3,33.33,75.0,33.33,1.8,25
https://www.legrand.fr/pro/catalogue/moulure-dlplus-32x16mm-1-compartiment-longueur-3m-blanc,3,1,200.0,19,5,280.0,15.79,20.0,7.5,5.2
https://www.legrand.fr/pro/catalogue/onduleur-tour-keor-spe-line-interactive-3000va-avec-8-prises-iec-10a-et-1-prise-iec-16a,3,1,200.0,18,2,800.0,16.67,50.0,15.7,2.5
https://www.legrand.fr/pro/catalogue/pack-de-demarrage-celiane-with-netatmo-avec-prise-control-et-commande-generale-departarrivee-titanium,3,1,200.0,9,4,125.0,33.33,25.0,17.7,16.8
https://www.legrand.fr/pro/catalogue/peigne-rapido-celiane,3,1,200.0,34,9,277.78,8.82,11.11,12,9
https://www.legrand.fr/pro/catalogue/pince-coupante-segma-pour-decoupe-de-goulottes-segma-toutes-dimensions,3,1,200.0,24,17,41.18,12.5,5.88,12.9,9.9
https://www.legrand.fr/pro/catalogue/plastron-plein-metal-14-tour-pour-coffrets-et-armoires-xl3400-hauteur-100mm,3,1,200.0,5,1,400.0,60.0,100,1.4,1
https://www.legrand.fr/pro/catalogue/porte-drivia-transparente-ip40-ik07-pour-coffret-reference-401224,3,1,200.0,20,5,300.0,15.0,20.0,49.0,35
https://www.legrand.fr/pro/catalogue/porte-reversible-pour-bac-1-travee-drivia-13-reference-401443,3,1,200.0,24,13,84.62,12.5,7.69,8.8,2.7
https://www.legrand.fr/pro/catalogue/poussoir-500w-maximum-mosaic-pour-1-ou-plusieurs-volets-roulants-blanc,3,1,200.0,6,1,500.0,50.0,100,4.5,1
https://www.legrand.fr/pro/catalogue/poussoir-500w-maximum-mosaic-pour-1-ou-plusieurs-volets-roulants-noir-mat,3,1,200.0,8,4,100.0,37.5,25.0,3.8,47.2
https://www.legrand.fr/pro/catalogue/poussoir-no-lumineux-avec-voyant-etanche-plexo-10a-ip55-ik08-avec-enjoliveur-finition-gris,3,1,200.0,8,2,300.0,37.5,50.0,1.2,1
https://www.legrand.fr/pro/catalogue/pret-a-poser-connectable-plexo-avec-2-commandes-sans-fils-sans-pile-self-e-et-1-micromodule-gris,3,1,200.0,6,4,50.0,50.0,25.0,2.5,1.8
https://www.legrand.fr/pro/catalogue/prise-de-courant-standard-francais-celiane-16a-250v-2pt-detrompage,3,1,200.0,21,5,320.0,14.29,20.0,18.0,44.6
https://www.legrand.fr/pro/catalogue/prise-fixe-hypra-ip6667-55-125a-380v-a-415v-3pnt,3,1,200.0,11,5,120.0,27.27,20.0,1.8,1.4
https://www.legrand.fr/pro/catalogue/prise-mobile-hypra-ip44-16a-380v-a-415v-3pnt-plastique,3,1,200.0,6,2,200.0,50.0,50.0,1.2,1
https://www.legrand.fr/pro/catalogue/prise-mobile-hypra-ip44-32a-380v-a-415v-3pt-caoutchouc,3,1,200.0,11,6,83.33,27.27,16.67,11.2,7.5
https://www.legrand.fr/pro/catalogue/prise-mobile-p17-ip44-16a-380v-a-415v-3pnt,3,1,200.0,59,13,353.85,5.08,7.69,15.1,11.7
https://www.legrand.fr/pro/catalogue/prise-rj45-categorie-5e-ftp-appareillage-saillie-composable-blanc,3,1,200.0,60,61,-1.64,5.0,1.64,30.9,36.2
https://www.legrand.fr/pro/catalogue/prise-saillie-p17-ip6667-125a-380v-a-415v-3pnt,3,1,200.0,6,3,100.0,50.0,33.33,2,32.3
https://www.legrand.fr/pro/catalogue/prise-usb-type-a-15a-5v-75w-mosaic-1-module-230v-blanc,3,1,200.0,26,22,18.18,11.54,4.55,12.5,4.3
https://www.legrand.fr/pro/catalogue/produits-industriels/collier-et-accessoires-de-reperage/collier-dinstallation-colson,3,1,200.0,63,41,53.66,4.76,2.44,22.6,24.6
https://www.legrand.fr/pro/catalogue/produits-industriels/raccordement-industriel/conduit-flexible,3,1,200.0,58,69,-15.94,5.17,1.45,29.7,26.6
https://www.legrand.fr/pro/catalogue/rail-sans-vis-rcsn-2000-chemins-de-cables-fils-cablofil-et-zf31-fixation-murale-chant-ou-remontee-vert-fixation-plafond-et-au-sol-gs,3,1,200.0,5,2,150.0,60.0,50.0,2.2,1.5
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-avec-bloc-rotatif-de-3-prises-2pt-surface-interrupteur-et-cordon-longueur-15m-noir-et-gris-fonce,3,1,200.0,62,16,287.5,4.84,6.25,39.4,45.1
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-extra-plate-equipee-de-4-prises-2pt-16a-3680w-avec-cordon-longueur-15m-blanc-et-gris-clair,3,1,200.0,40,43,-6.98,7.5,2.33,50.5,45.4
https://www.legrand.fr/pro/catalogue/relais-de-protection-differentielle-delta-d2-b-type-b-2-modules-din-30ma-a-30a-100-a-250vacdc,3,1,200.0,17,5,240.0,17.65,20.0,16.5,35.6
https://www.legrand.fr/pro/catalogue/repartiteur-automatique-de-rangee-hx3is223-125a-20-modules,3,1,200.0,3,3,0.0,100,33.33,1,46.7
https://www.legrand.fr/pro/catalogue/sirene-filaire-exterieure-pour-alarme-intrusion-myhome-up-avec-protection-antivandale,3,1,200.0,40,30,33.33,7.5,3.33,46.5,43.5
https://www.legrand.fr/pro/catalogue/support-de-table-pour-postes-interieurs-classe-300,3,1,200.0,7,3,133.33,42.86,33.33,2.7,4
https://www.legrand.fr/pro/catalogue/support-isolant-1-barre-par-pole-pour-barres-plates-jusqua-400a-dans-coffrets-et-armoires-xl3400,3,1,200.0,5,4,25.0,60.0,25.0,2.8,4.5
https://www.legrand.fr/pro/catalogue/support-repartiteur-permet-dassocier-4-borniers-ip2x-de-meme-dimension,3,1,200.0,15,6,150.0,20.0,16.67,12.5,16.5
https://www.legrand.fr/pro/catalogue/telecommande-infrarouge-fonctions-on-ou-off-ou-variation,3,1,200.0,33,9,266.67,9.09,11.11,34.4,28.1
https://www.legrand.fr/pro/catalogue/transformateur-de-courant-ferme-pour-barre-325x105-et-255x155mm-ou-cable-o27mm-rapport-transformation-4005-10va,3,1,200.0,3,3,0.0,100,33.33,1,3.7
https://www.legrand.fr/pro/catalogue/transformateur-disolement-primaire-400v-et-secondaire-230vn-100kva,3,1,200.0,14,10,40.0,21.43,10.0,19.4,3.1
https://www.legrand.fr/pro/catalogue/voyant-easy-led-pour-balisage-04w-pour-montage-sur-support-batibox-2-modules-pour-plaque-mosaic,3,1,200.0,15,2,650.0,20.0,50.0,28.1,51.5
https://www.legrand.fr/pro/catalogue/voyant-universel-230v-compatible-fonction-lumineuse-avec-led-blanche,3,1,200.0,11,2,450.0,27.27,50.0,49.6,3
https://www.legrand.fr/pro/formations/cablage-structure-vdi,3,1,200.0,78,31,151.61,3.85,3.23,23.6,32.1
https://www.legrand.fr/pro/nos-showrooms/innoval-Lille?utm_source=google-business-profile&utm_medium=organic&utm_campaign=cta-lien-page-innoval-lille,3,1,200.0,151,111,36.04,1.99,0.9,6.3,7.4
https://www.legrand.fr/pro/nos-showrooms/innoval-Lyon,3,1,200.0,39,8,387.5,7.69,12.5,11.5,13.6
https://www.legrand.fr/pro/nouveautes-produits/contact-sec-connecte-driviatm-with-netatmo,3,1,200.0,22,12,83.33,13.64,8.33,10.8,8.1
https://www.legrand.fr/pro/outils/tutoriels/logiciel-xl-pro3-comment-utiliser-la-fonction-remplissage-automatique-du-cartouche-dans-le-module-schema,3,1,200.0,42,25,68.0,7.14,4.0,21.4,16
https://www.legrand.fr/pro/outils/tutoriels/piloter-la-borne-de-recharge-greenup-home-sans-la-fonction-tic-du-compteur-linky,3,1,200.0,19,3,533.33,15.79,33.33,18.7,4.3
https://www.legrand.fr/pro/questions-frequentes/comment-generer-un-dossier-technique,3,1,200.0,174,83,109.64,1.72,1.2,11.4,17.6
https://www.legrand.fr/pro/questions-frequentes/quest-ce-quun-bloc-dambiance-sati-connecte,3,1,200.0,84,12,600.0,3.57,8.33,34.5,14.2
https://www.legrand.fr/pro/solutions/le-logement-connecte/securiser-lacces-du-logement-avec-la-sonnette-video-intelligente-netatmo,3,1,200.0,133,128,3.91,2.26,0.78,11.2,9.2
https://www.legrand.fr/pro/solutions/mobilier-de-bureau-lieux-de-vie/incara-tm-multilink-une-configuration-pour-chaque-situation,3,1,200.0,19,12,58.33,15.79,8.33,14.2,6.3
https://www.legrand.fr/questions-frequentes/comment-relier-ma-camera-exterieure-intelligente-netatmo-a-dropbox-eliot,3,1,200.0,11,6,83.33,27.27,16.67,4.1,6.8
https://www.legrand.fr/questions-frequentes/le-thermostat-et-les-tetes-thermostatiques-intelligentes-sont-ils-compatibles-avec-apple-homekit-eliot,3,1,200.0,46,22,109.09,6.52,4.55,11.8,11.2
https://www.legrand.fr/reference/062532/pro,3,1,200.0,8,1,700.0,37.5,100,1.9,1
https://www.legrand.fr/pro/catalogue/borne-de-recharge-greenup-home-monophasee-ac-37kw-mode-2-mode-3-avec-inter-diff-et-declencheur-a-emission-disjoncteur-phn,17,6,183.33,245,246,-0.41,6.94,2.44,32.8,42.2
https://www.legrand.fr/pro/catalogue/gache-standard-a-emission-de-courant-1-temps-a-encastrer-double-empennage,11,4,175.0,59,27,118.52,18.64,14.81,13.8,14.9
https://www.legrand.fr/pro/catalogue/prise-television-o952mm-male-mosaic-2-modules-blanc,16,6,166.67,187,213,-12.21,8.56,2.82,28.5,28.7
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/support-plaque-etanche-1-poste-plexo-pour-montage-en-encastre-des-mecanismes-composables-gris,8,3,166.67,54,36,50.0,14.81,8.33,4.6,3
https://www.legrand.fr/catalogue/prise/double-prise-de-courant-avec-terre-appareillage-saillie-vertical-blanc,8,3,166.67,513,422,21.56,1.56,0.71,9.3,9.2
https://www.legrand.fr/catalogue/tableau-electrique/coffret-etanche-a-equiper-1-rangee-6-modules-200x164x1156mm,8,3,166.67,438,366,19.67,1.83,0.82,7.8,8.9
https://www.legrand.fr/pro/catalogue/alimentation-stabilisee-a-decoupage-monophasee-entree-100v-a-240v-et-sortie-24v-240w,8,3,166.67,180,228,-21.05,4.44,1.32,7.2,6.5
https://www.legrand.fr/pro/catalogue/boite-de-derivation-carree-plexo-dimensions-105x105x55mm-finition-ral7037-et-ral3000,8,3,166.67,159,166,-4.22,5.03,1.81,8.1,6.5
https://www.legrand.fr/pro/catalogue/coffret-metal-vertical-atlantic-metal-ip66-ik10-800x600x300mm-ral7035,8,3,166.67,27,17,58.82,29.63,17.65,9.1,3.9
https://www.legrand.fr/pro/catalogue/coffret-polyester-marina-ip66-ik10-1020x810x300mm-ral7035,8,3,166.67,87,42,107.14,9.2,7.14,7.6,5.6
https://www.legrand.fr/pro/catalogue/conduit-icta-standard-o25mm-pour-courant-fort-avec-tire-fils-ral7024,8,3,166.67,56,35,60.0,14.29,8.57,12.4,11.0
https://www.legrand.fr/pro/catalogue/gaine-chaussette-passage-de-porte-o20mm-pour-passage-de-fils-pour-toutes-les-dimensions-de-goulottes-segma,8,3,166.67,41,46,-10.87,19.51,6.52,14.9,7.0
https://www.legrand.fr/pro/catalogue/interrupteur-a-badge-mecanique-mosaic-2-modules-blanc,8,3,166.67,176,256,-31.25,4.55,1.17,31.9,27.9
https://www.legrand.fr/pro/catalogue/interrupteur-a-bascule-2a-250v-a-touche-de-couleur-et-coupure-bipolaire-noir,8,3,166.67,42,25,68.0,19.05,12.0,8.5,4.7
https://www.legrand.fr/pro/catalogue/rallonge-multiprise-avec-bloc-rotatif-de-5-prises-2pt-surface-interrupteur-parafoudre-usb-type-a-type-c-blanc-et-gris-fonce,8,3,166.67,356,508,-29.92,2.25,0.59,17.9,18.3
https://www.legrand.fr/pro/catalogue/tiroir-optique-coulissant-19pouces-lcs3-equipe-de-24-connecteurs-lc-duplex-multimodes,8,3,166.67,77,59,30.51,10.39,5.08,6,6.0
https://www.legrand.fr/pro/catalogue/transformateur-commande-et-separation-des-circuits-connexion-vis-primaire-230v-a-400v-secondaire-115v-a-230v-100va,8,3,166.67,43,28,53.57,18.6,10.71,17.6,15.9
https://www.legrand.fr/pro/catalogue/transformateur-de-securite-primaire-230v-a-400v-et-secondaire-24v-310va,8,3,166.67,111,61,81.97,7.21,4.92,15.9,15
https://www.legrand.fr/pro/nos-showrooms/innoval-strasbourg?utm_source=google-business-profile&utm_medium=organic&utm_campaign=cta-lien-page-innoval-strasbourg,8,3,166.67,325,311,4.5,2.46,0.96,3.8,4.0
https://www.legrand.fr/pro/catalogue/prise-blindee-rj45-categorie-6-stp-dooxie-finition-blanc,15,6,150.0,406,429,-5.36,3.69,1.4,11.7,7.2
https://www.legrand.fr/pro/catalogue/coffret-basique-grade-2-tv-drivia-13-4-prises-rj45-stp-repartiteur-tv-2-sorties-tv-sur-rj-ready,10,4,150.0,163,113,44.25,6.13,3.54,24.1,25.3
https://www.legrand.fr/pro/catalogue/detecteur-de-fumee-blanche-pour-tableaux-dalarme-techniques-mosaic,10,4,150.0,143,158,-9.49,6.99,2.53,18.2,25.6
https://www.legrand.fr/pro/catalogue/interrupteur-differentiel-dx3-id-arrivee-haute-et-depart-bas-a-vis-2p-230v-25a-typeac-30ma-2-modules,10,4,150.0,231,193,19.69,4.33,2.07,24.4,29.6
https://www.legrand.fr/catalogue/boite-dencastrement/gabarit-de-pose-batibox-pour-boite-a-encastrer-cloisons-seches,5,2,150.0,42,47,-10.64,11.9,4.26,6.3,7.1
https://www.legrand.fr/catalogue/contacteur-minuterie-parafoudre/interrupteur-pac-bipolaire-avec-voyant-puissance-maxi-4600w,5,2,150.0,38,12,216.67,13.16,16.67,13.9,17.4
https://www.legrand.fr/catalogue/contacteur-minuterie-parafoudre/interrupteur-unipolaire-20a-230v-a-400v-1-module,5,2,150.0,97,109,-11.01,5.15,1.83,11.5,11.0
https://www.legrand.fr/catalogue/fusible/cartouches-fusibles-pour-porte-fusibles-sans-temoin-85x23mm-10a,5,2,150.0,157,120,30.83,3.18,1.67,15.9,13.6
https://www.legrand.fr/catalogue/interrupteur/interrupteur-double-2-circuits-pour-installation-connectee-dooxie-with-netatmo-complet-avec-plaque-blanche,5,2,150.0,151,70,115.71,3.31,2.86,25.0,19.2
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/cadre-1-poste-pour-pose-en-saillie-prise-32a-100x100x36mm,5,2,150.0,44,19,131.58,11.36,10.53,11.0,13.1
https://www.legrand.fr/catalogue/plaque-de-couleur-et-cadre-saillie/plaque-de-finition-celiane-matiere-nickel-velours-1-poste,5,2,150.0,35,15,133.33,14.29,13.33,29.7,20.8
https://www.legrand.fr/catalogue/prise/prise-de-courant-avec-terre-celiane-surface-graphite,5,2,150.0,142,117,21.37,3.52,1.71,44.0,50.0
https://www.legrand.fr/pro/actualites/celiane-tm-prise-surface-avec-chargeur-usb-type-c-ideal-pour-le-neuf-et-la-renovation,5,2,150.0,289,270,7.04,1.73,0.74,19.7,14.9
https://www.legrand.fr/pro/catalogue/alimentation-stabilisee-a-decoupage-monophasee-5a-entree-100v-a-240v-et-sortie-24v-120w,5,2,150.0,50,24,108.33,10.0,8.33,10.9,11.1
https://www.legrand.fr/pro/catalogue/barre-cuivre-souple-section-50x5mm-850a-ou-630a-admissibles-longueur-2m,5,2,150.0,19,12,58.33,26.32,16.67,4.9,4.5
https://www.legrand.fr/pro/catalogue/bloc-differentiel-adaptable-a-vis-dx3-pour-disjoncteur-1-module-par-pole-2p-230v-40a-typef-30ma,5,2,150.0,20,13,53.85,25.0,15.38,9.4,5
https://www.legrand.fr/pro/catalogue/bloc-pour-tete-non-lumineuse-osmoz-raccordement-a-vis-nf,5,2,150.0,11,13,-15.38,45.45,15.38,1.7,2.1
https://www.legrand.fr/pro/catalogue/boite-luminaire-batibox-maconnerie-couvercle-dcl-pour-applique-a-bornes-automatiques,5,2,150.0,66,25,164.0,7.58,8.0,14.2,8.2
